rload	V(out)	I(R3)
4.570881896149102e+000	6.403402e-001	1.400912e-001
4.786300923226752e+000	6.403827e-001	1.337949e-001
5.011872336273109e+000	6.404232e-001	1.277812e-001
5.248074602498131e+000	6.404619e-001	1.220375e-001
5.495408738576670e+000	6.404988e-001	1.165516e-001
5.754399373372015e+000	6.405341e-001	1.113121e-001
6.025595860744044e+000	6.405677e-001	1.063078e-001
6.309573444802422e+000	6.405998e-001	1.015282e-001
6.606934480076473e+000	6.406305e-001	9.696335e-002
6.918309709189902e+000	6.406597e-001	9.260350e-002
7.244359600750464e+000	6.406876e-001	8.843951e-002
7.585775750292428e+000	6.407143e-001	8.446259e-002
7.943282347243434e+000	6.407397e-001	8.066435e-002
8.317637711027359e+000	6.407640e-001	7.703678e-002
8.709635899561487e+000	6.407872e-001	7.357221e-002
9.120108393559811e+000	6.408093e-001	7.026334e-002
9.549925860215106e+000	6.408304e-001	6.710318e-002
1.000000000000078e+001	6.408506e-001	6.408506e-002
1.047128548050982e+001	6.408698e-001	6.120259e-002
1.096478196143271e+001	6.408882e-001	5.844970e-002
1.148153621496973e+001	6.409057e-001	5.582056e-002
1.202264434617508e+001	6.409225e-001	5.330961e-002
1.258925411794266e+001	6.409385e-001	5.091155e-002
1.318256738556511e+001	6.409538e-001	4.862132e-002
1.380384264602994e+001	6.409683e-001	4.643405e-002
1.445439770746042e+001	6.409823e-001	4.434514e-002
1.513561248436328e+001	6.409956e-001	4.235016e-002
1.584893192461239e+001	6.410083e-001	4.044488e-002
1.659586907437692e+001	6.410204e-001	3.862530e-002
1.737800828749513e+001	6.410319e-001	3.688754e-002
1.819700858610128e+001	6.410429e-001	3.522793e-002
1.905460717963398e+001	6.410535e-001	3.364297e-002
1.995262314969038e+001	6.410636e-001	3.212929e-002
2.089296130854205e+001	6.410732e-001	3.068369e-002
2.187761623949726e+001	6.410824e-001	2.930312e-002
2.290867652767955e+001	6.410912e-001	2.798464e-002
2.398832919019681e+001	6.410995e-001	2.672548e-002
2.511886431509780e+001	6.411075e-001	2.552295e-002
2.630267991895591e+001	6.411151e-001	2.437452e-002
2.754228703338386e+001	6.411224e-001	2.327775e-002
2.884031503126836e+001	6.411294e-001	2.223032e-002
3.019951720402257e+001	6.411361e-001	2.123001e-002
3.162277660168632e+001	6.411424e-001	2.027470e-002
3.311311214826176e+001	6.411484e-001	1.936237e-002
3.467368504525594e+001	6.411542e-001	1.849109e-002
3.630780547701305e+001	6.411597e-001	1.765900e-002
3.801893963205917e+001	6.411650e-001	1.686436e-002
3.981071705535292e+001	6.411701e-001	1.610546e-002
4.168693834703689e+001	6.411749e-001	1.538071e-002
4.365158322402011e+001	6.411794e-001	1.468857e-002
4.570881896149118e+001	6.411839e-001	1.402757e-002
4.786300923226769e+001	6.411880e-001	1.339632e-002
5.011872336273127e+001	6.411920e-001	1.279346e-002
5.248074602498150e+001	6.411958e-001	1.221773e-002
5.495408738576690e+001	6.411995e-001	1.166791e-002
5.754399373372035e+001	6.412030e-001	1.114283e-002
6.025595860744065e+001	6.412063e-001	1.064138e-002
6.309573444802444e+001	6.412095e-001	1.016249e-002
6.606934480076495e+001	6.412125e-001	9.705144e-003
6.918309709189926e+001	6.412154e-001	9.268383e-003
7.244359600750488e+001	6.412182e-001	8.851275e-003
7.585775750292453e+001	6.412208e-001	8.452937e-003
7.943282347243459e+001	6.412234e-001	8.072523e-003
8.317637711027385e+001	6.412258e-001	7.709229e-003
8.709635899561513e+001	6.412281e-001	7.362283e-003
9.120108393559839e+001	6.412302e-001	7.030950e-003
9.549925860215137e+001	6.412324e-001	6.714527e-003
1.000000000000082e+002	6.412343e-001	6.412344e-003
1.047128548050985e+002	6.412362e-001	6.123759e-003
1.096478196143275e+002	6.412381e-001	5.848161e-003
1.148153621496977e+002	6.412398e-001	5.584965e-003
1.202264434617511e+002	6.412415e-001	5.333615e-003
1.258925411794270e+002	6.412431e-001	5.093575e-003
1.318256738556515e+002	6.412446e-001	4.864338e-003
1.380384264602998e+002	6.412461e-001	4.645417e-003
1.445439770746046e+002	6.412475e-001	4.436349e-003
1.513561248436333e+002	6.412488e-001	4.236689e-003
1.584893192461244e+002	6.412500e-001	4.046014e-003
1.659586907437698e+002	6.412513e-001	3.863921e-003
1.737800828749519e+002	6.412524e-001	3.690022e-003
1.819700858610134e+002	6.412535e-001	3.523950e-003
1.905460717963405e+002	6.412545e-001	3.365352e-003
1.995262314969045e+002	6.412556e-001	3.213891e-003
2.089296130854213e+002	6.412565e-001	3.069247e-003
2.187761623949734e+002	6.412574e-001	2.931112e-003
2.290867652767963e+002	6.412583e-001	2.799194e-003
2.398832919019690e+002	6.412591e-001	2.673213e-003
2.511886431509789e+002	6.412599e-001	2.552902e-003
2.630267991895601e+002	6.412607e-001	2.438005e-003
2.754228703338396e+002	6.412614e-001	2.328279e-003
2.884031503126847e+002	6.412621e-001	2.223492e-003
3.019951720402269e+002	6.412628e-001	2.123421e-003
3.162277660168644e+002	6.412634e-001	2.027853e-003
3.311311214826188e+002	6.412640e-001	1.936586e-003
3.467368504525607e+002	6.412646e-001	1.849427e-003
3.630780547701318e+002	6.412652e-001	1.766191e-003
3.801893963205931e+002	6.412657e-001	1.686701e-003
3.981071705535307e+002	6.412662e-001	1.610788e-003
4.168693834703705e+002	6.412666e-001	1.538292e-003
4.365158322402027e+002	6.412671e-001	1.469058e-003
4.570881896149135e+002	6.412675e-001	1.402940e-003
4.786300923226787e+002	6.412680e-001	1.339799e-003
5.011872336273146e+002	6.412684e-001	1.279499e-003
5.248074602498169e+002	6.412687e-001	1.221912e-003
5.495408738576710e+002	6.412691e-001	1.166918e-003
5.754399373372056e+002	6.412694e-001	1.114399e-003
6.025595860744088e+002	6.412698e-001	1.064243e-003
6.309573444802468e+002	6.412701e-001	1.016345e-003
6.606934480076521e+002	6.412704e-001	9.706020e-004
6.918309709189953e+002	6.412707e-001	9.269182e-004
7.244359600750516e+002	6.412710e-001	8.852003e-004
7.585775750292484e+002	6.412712e-001	8.453601e-004
7.943282347243492e+002	6.412715e-001	8.073130e-004
8.317637711027419e+002	6.412717e-001	7.709782e-004
8.709635899561549e+002	6.412719e-001	7.362787e-004
9.120108393559876e+002	6.412722e-001	7.031410e-004
9.549925860215176e+002	6.412724e-001	6.714946e-004
1.000000000000000e+003	6.412726e-001	6.412726e-004
